State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Manipur,Thoubal,Thoubal C.D.Block,Salungpham,943713.0,Market Shed Salungpham Sarangthem leirak,"Salungpham
 Sarangthem Leirak",2020-07-18 15:04:11.726996,Agro ,Mandi (Notified),24.607188333333,94.073673333333
Manipur,Thoubal,Thoubal C.D.Block,Salungpham,943713.0,Waiting Shed mamang leikai Ground,Salungpham mamang leikai Ground,2020-07-18 15:22:57.557003,Transport/Admin,Bus Stand,24.614325,94.08917
Manipur,Thoubal,Thoubal C.D.Block,Salungpham,943713.0,Waiting Shed  kangyambem mayai leikai,Salungpham kangyambem mayai leikai,2020-07-18 12:37:43.049997,Transport/Admin,Bus Stand,24.609743333333,94.079328333333
Manipur,Thoubal,Thoubal C.D.Block,Salungpham,943713.0,Waiting Shed Salungpham mamang leikai ward number Five,Salungpham mamang leikai ward number Five,2020-07-18 15:13:55.160000,Transport/Admin,Bus Stand,24.612646666667,94.085311666667
Manipur,Thoubal,Thoubal C.D.Block,Salungpham,943713.0,KK BRILLIANT ACADEMY,Salungpham Mayai leikai,2020-07-18 12:12:41.329998,Education ,High School - General,24.609323333333,94.078235
Manipur,Thoubal,Thoubal C.D.Block,Salungpham,943713.0,Market Shed Salungpham mayai leikai,Salungpham Mayai Leikai,2020-07-18 12:38:38.079997,Agro ,Mandi (Notified),24.610816666667,94.08214
Manipur,Thoubal,Thoubal C.D.Block,Salungpham,943713.0,Waiting Shed Salungpham mamang maibam leirak,Salungpham mamang maibam leirak,2020-07-18 15:18:50.072999,Transport/Admin,Bus Stand,24.61407,94.087225
Manipur,Senapati,Saitu Gamphazol T.D.Block,Dolang Khunou,306969.0,Dolang khunou High School,Dolang khunou Village,2020-06-25 17:53:44.207001,Education ,High School - General,24.664020650089,93.722537895665
Manipur,Senapati,Saitu Gamphazol T.D.Block,Dolang Khunou,306969.0,Waiting Shed,Dolang Khunou  Village,2020-06-25 17:52:53.236998,Transport/Admin,Bus Stand,24.656867659651,93.736251359805
Manipur,Imphal East,Imphal East-I C.D.Block,Seijang,968842.0,Waiting Bus Stand,Seijang,2020-06-22 15:21:51.179996,Transport/Admin,Bus Stand,24.88509,94.093825
