State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Meghalaya,Ribhoi,Umling,Panitola Damsite,819615.0,Community Hall,Panitola Damsite,2020-05-15 15:56:20.769999,Transport/Admin,Panchayat Headquarter,26.01328554,91.82024066
Meghalaya,West Garo Hills,Dalu,ROHANPARA,924110.0,Collection Centre,Rohonpara,2020-05-04 17:32:14.397000,Agro ,Collection Centre or Pack House,25.31847304,90.04973827
Meghalaya,West Garo Hills,Dadenggre,Rongnabakgre,925012.0,Rongnabakgre High School,Dadenggre ,2020-06-08 19:26:29.062997,Education ,High School - General,25.714106610976,90.12775185518
Meghalaya,Jaintia,Khliehriat,Dienshynrum,300400.0,Power point service station,Deincgynrum East Jaintia Hills,2020-06-11 12:42:00.583004,Transport/Admin,Fuel Station,25.33743195,92.36902351
Meghalaya,Jaintia,Khliehriat,Dienshynrum,300400.0,Deinshynrum Internal,Deinshynrum,2020-06-10 10:33:08.716997,Education ,High School - General,25.34224526,92.36713711
Meghalaya,Jaintia,Khliehriat,Dienshynrum,300400.0,Lotus High School,Deinchynrum Village East Jaintia Hills,2020-06-11 12:47:29.369996,Education ,High School - General,25.34236814,92.36702921
Meghalaya,West Khasi Hills,Mawthadraishan,Domkohmen,308322.0,Dorbar Hall,Domkohmen,2020-06-12 13:02:52.687000,Transport/Admin,Panchayat Headquarter,25.59620755,91.39347989
Meghalaya,West Garo Hills,Selsella,Chibinang,220582.0,A B Sarkar G A Secondary school ,Chibinang,2020-05-18 17:24:01.780004,Education ,High School - General,25.865761221379,90.083269385733
Meghalaya,West Garo Hills,Selsella,Chibinang,220582.0,Chibinang Kalapani Secondary school ,Kalapani,2020-05-18 17:15:38.242999,Education ,High School - General,25.860302431163,90.080511309344
Meghalaya,East Garo Hills,Kharkutta,Chibongga,220605.0,Chibongga Secondary School,Bagabatta,2020-05-02 12:30:10.443001,Education ,High School - General,25.92169895,90.86045687
Meghalaya,East Garo Hills,Kharkutta,Chibongga,220605.0,Sub Centre,Chibongga,2020-05-02 12:35:46.840001,Medical ,Bedded Hospital,25.91043804,90.85702594
Meghalaya,West Garo Hills,Rongram,Chidekgre,221084.0,Chidekgre Tea Collection center,Chidekgre,2020-06-10 17:39:58.987002,Agro ,Collection Centre or Pack House,25.593728333333,90.167138333333
Meghalaya,Ribhoi,Umsning,Bhoilymbong (Lumsohpieng),152855.0,SBI,Lumsohpieng,2020-06-11 15:22:46.220002,Transport/Admin,Bank,25.706835,92.020296666667
Meghalaya,Ribhoi,Umsning,Bhoilymbong (Lumsohpieng),152855.0,Mynken Christian Higher Secondary School,Bhoirymbong,2020-06-11 15:15:47.507000,Education ,Higher Secondary School,25.712293333333,92.026055
Meghalaya,Ribhoi,Umsning,Bhoilymbong (Lumsohpieng),152855.0,CHC,Lumsohpieng,2020-06-11 15:23:24.313001,Medical ,Community Health Centre,25.707756666667,92.022675
Meghalaya,Ribhoi,Umsning,Bhoilymbong (Lumsohpieng),152855.0,Higher secondary school,Lumsohpieng,2020-06-11 16:00:05.870002,Education ,High School - General,25.713855,92.022133333333
Meghalaya,East Garo Hills,Kharkutta,Sarangma B,1293447.0,Depa Higher Secondary School,Sarangma B,2020-05-06 16:58:09.333002,Education ,Higher Secondary School,25.880001666667,90.777753333333
