State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Pondicherry,Karaikal,karaikal,Rajiv Nagar,1388750,Village panchayat  office,Kurumbagaram,2021-08-17 20:59:02.760,Transport/Admin,Panchayat Headquarter,10.98746519,79.7667107
Pondicherry,Karaikal,karaikal,Nallambal,1389043,Primary  Health  centre,Nallambal,2021-08-18 18:51:16.920,Medical ,Primary Health Centre,10.94665969,79.7382623
Pondicherry,Karaikal,karaikal,Nallambal,1389043,Govt Middle school,Nallambal,2021-08-18 18:55:34.080,Education ,High School - General,10.94810717,79.74077033
Pondicherry,Karaikal,karaikal,Serumavilangai,1389050,Govt primary school,Serumavilangai,2021-08-18 19:02:30.810,Education ,High School - General,10.95817475,79.77476029
Pondicherry,Karaikal,karaikal,Serumavilangai,1389050,Govt Engineering  college,serumavilangai,2021-08-18 19:03:18.827,Education ,Degree College,10.95236832,79.77710474
Pondicherry,Karaikal,karaikal,Serumavilangai,1389050,Indian  Bank,PKIT Campus  Serumavilangai,2021-08-18 19:02:48.400,Transport/Admin,Bank,10.95316045,79.77659402
Pondicherry,Puducherry,Ariankuppam,Andiyarpalayam,1388236,Health and wellness centre,Andiyarpalayam,2021-09-17 11:26:59.357,Medical ,Primary Health Centre,11.857368333333,79.801693333333
Pondicherry,Puducherry,Ariankuppam,Andiyarpalayam,1388236,Govt primary school,Andiyarpalayam,2021-09-17 11:27:53.120,Education ,High School - General,11.857125,79.802286666667
Pondicherry,Puducherry,Ariankuppam,Andiyarpalayam,1388236,milk collection centre,Andiyarpalayam,2021-09-17 11:31:55.657,Agro ,Collection Centre or Pack House,11.857131666667,79.802848333333
Pondicherry,Puducherry,Ariankuppam,Moorthikuppam,1388287,Govt Smart primary school,moorthikuppam,2021-09-23 11:08:16.517,Education ,High School - General,11.791036666667,79.788003333333
Pondicherry,Puducherry,Ariankuppam,Moorthikuppam,1388287,health and wellness centre,moorthikuppam,2021-09-23 11:12:37.820,Medical ,Primary Health Centre,11.790851666667,79.788026666667
Pondicherry,Puducherry,Villianur,Kodathur,1388338,Government High school,kodathur,2021-08-10 20:04:50.083,Education ,High School - General,11.99272869,79.66546254
Pondicherry,Puducherry,Villianur,Pillaiyarkuppam,1388368,Government high school,Pillayarkuppam,2021-08-11 15:30:24.060,Education ,High School - General,11.95809945,79.7046516
Pondicherry,Puducherry,Villianur,Pillaiyarkuppam,1388368,Bharat petroleum,Pillaiyarkuppam,2021-08-11 15:31:20.717,Transport/Admin,Fuel Station,11.96591275,79.70433595
Pondicherry,Puducherry,Villianur,Ariyur,1388385,sri venkateshwaraa medical college and research centre,High way road,2021-08-13 12:13:35.680,Education ,Degree College,11.9070666,79.7030236
Pondicherry,Puducherry,Villianur,Ariyur,1388385,Primary health centre,"villupuram main road, Ariyur",2021-08-05 23:16:28.983,Medical ,Primary Health Centre,11.90679578,79.70336457
Pondicherry,Puducherry,Villianur,Ariyur,1388385,Indian Bank,"villupuram main road, Ariyur",2021-08-05 23:17:36.587,Transport/Admin,Bank,11.90782972,79.70087054
Pondicherry,Puducherry,Villianur,Ariyur,1388385,Government higher secondary school,villupuram main road,2021-08-05 23:18:11.367,Education ,Higher Secondary School,11.90827393,79.70054338
